%Sampling Frequency (Hz): 250
%Filter Frequency (Hz): 10
%Air Density (kg/m^3):  989.429694E-3
%Port Number, Selector Pressure {P#-Pinf} (Pa), Airspeed Dynamic {qinf} (Pa),Calc Free Stream Velocity {Vinf} (m/s), Angle of Attack (deg), Normal (N), Axial (N), Pitching (Nm), BLP X (mm), BLP Y (mm), Air Density (kg/m^3)
1.00000000,215.02698129,241.94078114,22.11449707,0.00191579,0.00665966,0.62070353,0.00037397,0.00000000,0.00000000,0.98942969
1.00000000,215.02698129,241.86175135,22.11088494,-0.00849611,0.00329965,0.62247039,0.00028507,0.00000000,0.00000000,0.98942969
1.00000000,214.70674959,242.01981093,22.11810862,-0.02931992,0.01337967,0.62777099,0.00010726,0.00000000,0.00000000,0.98942969
1.00000000,214.86686544,242.09884072,22.12171958,-0.00849611,0.00329965,0.62777099,0.00037397,0.00000000,0.00000000,0.98942969
1.00000000,214.46657581,242.25690030,22.12893973,-0.02931992,-0.00678036,0.62247039,0.00064068,0.00000000,0.00000000,0.98942969
1.00000000,214.30645996,241.94078114,22.11449707,-0.01890802,0.02681969,0.63130473,0.00010726,0.00000000,0.00000000,0.98942969
1.00000000,214.14634411,241.86175135,22.11088494,-0.00849611,-0.00006035,0.61716979,0.00046287,0.00000000,0.00000000,0.98942969
1.00000000,214.14634411,241.86175135,22.11088494,-0.01890802,0.00665966,0.61186919,0.00019617,0.00000000,0.00000000,0.98942969
1.00000000,214.30645996,241.94078114,22.11449707,-0.00849611,0.00665966,0.60833546,0.00037397,0.00000000,0.00000000,0.98942969
1.00000000,214.22640203,242.09884072,22.12171958,-0.00849611,-0.01350037,0.60126799,0.00072958,0.00000000,0.00000000,0.98942969
1.00000000,214.14634411,241.70369177,22.10365889,0.01232769,-0.00678036,0.61186919,0.00037397,0.00000000,0.00000000,0.98942969
1.00000000,214.30645996,241.62466198,22.10004498,-0.01890802,-0.00006035,0.61010233,0.00055178,0.00000000,0.00000000,0.98942969
1.00000000,214.54663374,241.70369177,22.10365889,0.00191579,0.00329965,0.61186919,0.00072958,0.00000000,0.00000000,0.98942969
1.00000000,214.78680751,241.78272156,22.10727221,0.00191579,0.00329965,0.62070353,0.00055178,0.00000000,0.00000000,0.98942969
1.00000000,215.34721300,241.94078114,22.11449707,0.02273960,0.01337967,0.62953786,0.00028507,0.00000000,0.00000000,0.98942969
1.00000000,215.50732886,242.01981093,22.11810862,0.01232769,0.01001967,0.62600413,0.00001836,0.00000000,0.00000000,0.98942969
1.00000000,215.74750264,242.01981093,22.11810862,0.01232769,0.01001967,0.63130473,0.00046287,0.00000000,0.00000000,0.98942969
1.00000000,215.90761849,242.25690030,22.12893973,0.01232769,0.01673968,0.62953786,0.00046287,0.00000000,0.00000000,0.98942969
1.00000000,216.38796606,242.49398967,22.13976554,0.00191579,0.01337967,0.63837220,-0.00007054,0.00000000,0.00000000,0.98942969
1.00000000,216.70819777,242.73107904,22.15058605,0.01232769,0.00665966,0.63130473,0.00046287,0.00000000,0.00000000,0.98942969
1.00000000,216.70819777,242.88913863,22.15779680,0.02273960,0.01337967,0.63660533,0.00028507,0.00000000,0.00000000,0.98942969
1.00000000,253.93514420,289.91188108,24.20781183,-0.00849611,0.01001967,0.75851914,0.00099629,0.00000000,0.00000000,0.98942969
1.00000000,253.13456450,289.35867215,24.18470416,-0.01890802,-0.00006035,0.74968481,0.00144081,0.00000000,0.00000000,0.98942969
1.00000000,252.25392684,288.72643337,24.15826834,-0.02931992,0.01001967,0.75851914,0.00108520,0.00000000,0.00000000,0.98942969
1.00000000,251.37328919,288.09419460,24.13180356,0.00191579,0.00665966,0.75675227,0.00099629,0.00000000,0.00000000,0.98942969
1.00000000,250.73282545,287.46195584,24.10530972,-0.02931992,0.00329965,0.75321854,0.00099629,0.00000000,0.00000000,0.98942969
1.00000000,250.09236172,286.90874693,24.08210370,-0.00849611,0.00665966,0.74615107,0.00135190,0.00000000,0.00000000,0.98942969
1.00000000,249.37184003,286.27650818,24.05555513,0.00191579,0.00329965,0.74085047,0.00072958,0.00000000,0.00000000,0.98942969
1.00000000,248.97155021,285.56523959,24.02565292,-0.02931992,-0.00678036,0.73201614,0.00126300,0.00000000,0.00000000,0.98942969
1.00000000,248.73137631,285.17009038,24.00902448,-0.00849611,0.00329965,0.73024927,0.00081849,0.00000000,0.00000000,0.98942969
1.00000000,248.73137631,284.69591133,23.98905515,-0.00849611,-0.00342036,0.73024927,0.00099629,0.00000000,0.00000000,0.98942969
1.00000000,248.81143428,284.30076212,23.97240133,0.03315150,-0.01350037,0.73908360,0.00126300,0.00000000,0.00000000,0.98942969
1.00000000,249.05160817,284.14270244,23.96573657,0.00191579,-0.00678036,0.74791794,0.00064068,0.00000000,0.00000000,0.98942969
1.00000000,249.29178206,283.82658308,23.95240147,0.00191579,-0.00342036,0.75498541,0.00064068,0.00000000,0.00000000,0.98942969
1.00000000,249.77212986,283.82658308,23.95240147,-0.02931992,-0.00342036,0.76028601,0.00117410,0.00000000,0.00000000,0.98942969
1.00000000,250.09236172,284.06367260,23.96240349,0.00191579,-0.00342036,0.75851914,0.00081849,0.00000000,0.00000000,0.98942969
1.00000000,250.97299935,283.82658308,23.95240147,0.02273960,-0.01350037,0.75675227,0.00090739,0.00000000,0.00000000,0.98942969
1.00000000,251.61346309,284.22173228,23.96906918,-0.00849611,0.00329965,0.75145167,0.00081849,0.00000000,0.00000000,0.98942969
1.00000000,252.33398481,284.22173228,23.96906918,-0.02931992,-0.01350037,0.74261734,0.00081849,0.00000000,0.00000000,0.98942969
1.00000000,253.05450653,284.77494117,23.99238453,-0.01890802,-0.01350037,0.74968481,0.00126300,0.00000000,0.00000000,0.98942969
1.00000000,253.93514420,285.09106054,24.00569742,-0.00849611,0.00329965,0.76028601,0.00072958,0.00000000,0.00000000,0.98942969
1.00000000,254.49554999,285.88135896,24.03894738,0.00191579,-0.00678036,0.76558661,0.00072958,0.00000000,0.00000000,0.98942969
1.00000000,255.13601377,286.11844849,24.04891341,-0.02931992,-0.00342036,0.77265407,0.00090739,0.00000000,0.00000000,0.98942969
1.00000000,255.53630363,286.67165740,24.07215142,0.00191579,-0.01350037,0.77618781,0.00099629,0.00000000,0.00000000,0.98942969
1.00000000,255.85653552,286.67165740,24.07215142,0.01232769,0.01001967,0.78325527,0.00064068,0.00000000,0.00000000,0.98942969
1.00000000,256.09670943,287.46195584,24.10530972,-0.01890802,-0.00342036,0.78148841,0.00090739,0.00000000,0.00000000,0.98942969
1.00000000,295.40518558,334.64279116,26.00837778,0.00191579,-0.00678036,0.90870281,0.00135190,0.00000000,0.00000000,0.98942969
1.00000000,295.56530162,334.48473135,26.00223487,0.01232769,-0.00006035,0.90516908,0.00064068,0.00000000,0.00000000,0.98942969
1.00000000,295.64535964,334.56376126,26.00530651,0.00191579,-0.00342036,0.89103415,0.00126300,0.00000000,0.00000000,0.98942969
1.00000000,295.48524360,334.56376126,26.00530651,0.01232769,0.00329965,0.87336548,0.00090739,0.00000000,0.00000000,0.98942969
1.00000000,295.56530162,334.72182107,26.01144870,-0.00849611,-0.00678036,0.87159861,0.00117410,0.00000000,0.00000000,0.98942969
1.00000000,295.72541766,334.40570145,25.99916286,-0.01890802,-0.02022038,0.86453114,0.00099629,0.00000000,0.00000000,0.98942969
1.00000000,295.80547568,334.72182107,26.01144870,0.01232769,-0.00342036,0.87159861,0.00099629,0.00000000,0.00000000,0.98942969
1.00000000,295.80547568,334.95891078,26.02065926,0.00191579,-0.01686038,0.88573355,0.00090739,0.00000000,0.00000000,0.98942969
1.00000000,295.72541766,334.80085097,26.01451925,-0.00849611,-0.01686038,0.89456788,0.00135190,0.00000000,0.00000000,0.98942969
1.00000000,295.80547568,334.72182107,26.01144870,-0.00849611,-0.02694040,0.90163535,0.00090739,0.00000000,0.00000000,0.98942969
1.00000000,295.96559172,334.80085097,26.01451925,-0.00849611,-0.01350037,0.90340221,0.00090739,0.00000000,0.00000000,0.98942969
1.00000000,296.12570777,334.95891078,26.02065926,-0.00849611,-0.01686038,0.90163535,0.00090739,0.00000000,0.00000000,0.98942969
1.00000000,296.28582381,335.11697060,26.02679783,0.01232769,-0.01350037,0.89280101,0.00099629,0.00000000,0.00000000,0.98942969
1.00000000,296.52599787,335.27503041,26.03293495,-0.03973183,-0.00678036,0.88573355,0.00108520,0.00000000,0.00000000,0.98942969
1.00000000,296.84622996,335.27503041,26.03293495,-0.00849611,-0.02022038,0.89810161,0.00117410,0.00000000,0.00000000,0.98942969
1.00000000,297.16646204,335.51212013,26.04213792,0.02273960,-0.01686038,0.91046968,0.00046287,0.00000000,0.00000000,0.98942969
1.00000000,297.56675216,335.82823976,26.05440348,0.03315150,-0.01686038,0.92813835,0.00090739,0.00000000,0.00000000,0.98942969
1.00000000,297.88698425,335.98629957,26.06053410,0.02273960,-0.01686038,0.94757388,0.00081849,0.00000000,0.00000000,0.98942969
1.00000000,298.36733239,336.30241920,26.07279102,0.01232769,-0.01350037,0.94227328,0.00090739,0.00000000,0.00000000,0.98942969
1.00000000,298.68756448,336.53950892,26.08197992,-0.01890802,-0.01350037,0.95110761,0.00064068,0.00000000,0.00000000,0.98942969
1.00000000,299.32802867,336.85562856,26.09422676,-0.02931992,-0.02694040,0.93697268,0.00117410,0.00000000,0.00000000,0.98942969
1.00000000,299.88843485,337.25077810,26.10952723,-0.00849611,-0.02022038,0.93167208,0.00072958,0.00000000,0.00000000,0.98942969
1.00000000,300.44884103,337.72495755,26.12787597,0.00191579,-0.00342036,0.93697268,0.00108520,0.00000000,0.00000000,0.98942969
1.00000000,301.00924722,338.35719683,26.15232093,0.02273960,-0.00006035,0.92637148,0.00064068,0.00000000,0.00000000,0.98942969
1.00000000,301.40953735,338.67331648,26.16453484,-0.00849611,-0.01014037,0.93873955,0.00081849,0.00000000,0.00000000,0.98942969
1.00000000,359.93198232,410.03736992,28.78950829,-0.02931992,-0.01350037,1.12426054,0.00099629,0.00000000,0.00000000,0.98942969
1.00000000,359.69180801,409.80027989,28.78118382,-0.00849611,-0.01350037,1.12602741,0.00081849,0.00000000,0.00000000,0.98942969
1.00000000,359.69180801,409.72124988,28.77840846,0.00191579,-0.01686038,1.11719308,0.00126300,0.00000000,0.00000000,0.98942969
1.00000000,359.85192422,409.64221987,28.77563283,-0.00849611,-0.01350037,1.11542621,0.00108520,0.00000000,0.00000000,0.98942969
1.00000000,359.69180801,409.64221987,28.77563283,-0.00849611,-0.02022038,1.10835874,0.00090739,0.00000000,0.00000000,0.98942969
1.00000000,359.61174991,409.48415985,28.77008077,0.00191579,-0.00342036,1.10835874,0.00072958,0.00000000,0.00000000,0.98942969
1.00000000,359.53169181,409.32609984,28.76452764,-0.00849611,-0.02358039,1.11012561,0.00090739,0.00000000,0.00000000,0.98942969
1.00000000,359.29151750,409.24706983,28.76175067,-0.00849611,-0.01350037,1.10482501,0.00099629,0.00000000,0.00000000,0.98942969
1.00000000,359.37157560,409.24706983,28.76175067,0.02273960,-0.03030040,1.11189248,0.00081849,0.00000000,0.00000000,0.98942969
1.00000000,359.21145940,409.24706983,28.76175067,-0.01890802,-0.01686038,1.12072681,0.00081849,0.00000000,0.00000000,0.98942969
1.00000000,359.21145940,409.08900981,28.75619593,0.02273960,-0.01350037,1.11895994,0.00090739,0.00000000,0.00000000,0.98942969
1.00000000,358.49093650,408.85191979,28.74786181,0.02273960,-0.03366041,1.10659188,0.00108520,0.00000000,0.00000000,0.98942969
1.00000000,358.49093650,408.85191979,28.74786181,0.02273960,-0.03030040,1.11189248,0.00108520,0.00000000,0.00000000,0.98942969
1.00000000,358.25076220,408.29870974,28.72840612,0.03315150,-0.04710043,1.10659188,0.00090739,0.00000000,0.00000000,0.98942969
1.00000000,358.09064600,408.53579976,28.73674589,0.02273960,-0.02694040,1.11542621,0.00090739,0.00000000,0.00000000,0.98942969
1.00000000,357.77041360,408.45676975,28.73396624,0.02273960,-0.02022038,1.12426054,0.00081849,0.00000000,0.00000000,0.98942969
1.00000000,357.53023930,408.14064972,28.72284494,0.01232769,-0.01350037,1.13662861,0.00099629,0.00000000,0.00000000,0.98942969
1.00000000,357.21000691,407.98258971,28.71728267,0.02273960,-0.03366041,1.13132801,0.00099629,0.00000000,0.00000000,0.98942969
1.00000000,357.04989071,407.82452970,28.71171933,0.00191579,-0.03702041,1.12602741,0.00090739,0.00000000,0.00000000,0.98942969
1.00000000,356.80971641,407.74549969,28.70893725,0.00191579,-0.03030040,1.11542621,0.00117410,0.00000000,0.00000000,0.98942969
1.00000000,356.80971641,407.42937966,28.69780625,0.00191579,-0.03030040,1.12426054,0.00072958,0.00000000,0.00000000,0.98942969
1.00000000,356.72965832,407.50840967,28.70058941,-0.01890802,-0.04038042,1.11189248,0.00108520,0.00000000,0.00000000,0.98942969
1.00000000,356.80971641,407.11325964,28.68667094,-0.05014373,-0.03702041,1.11542621,0.00126300,0.00000000,0.00000000,0.98942969
1.00000000,356.80971641,407.11325964,28.68667094,-0.02931992,-0.03366041,1.11719308,0.00117410,0.00000000,0.00000000,0.98942969
1.00000000,356.88977451,407.27131965,28.69223913,-0.01890802,-0.03366041,1.12249368,0.00081849,0.00000000,0.00000000,0.98942969
