%Sampling Frequency (Hz): 250
%Filter Frequency (Hz): 10
%Air Density (kg/m^3):  985.300006E-3
%Port Number, Selector Pressure {P#-Pinf} (Pa), Airspeed Dynamic {qinf} (Pa),Calc Free Stream Velocity {Vinf} (m/s), Angle of Attack (deg), Normal (N), Axial (N), Pitching (Nm), BLP X (mm), BLP Y (mm), Air Density (kg/m^3)
1.00000000,256.44063866,285.61518684,24.07805506,0.10811722,-0.02295479,0.89336708,0.00127909,0.00000000,0.00000000,0.98530001
1.00000000,256.20046474,285.77324653,24.08471655,0.12894103,-0.01959479,0.88099902,0.00101238,0.00000000,0.00000000,0.98530001
1.00000000,255.80017488,285.85227637,24.08804660,0.10811722,-0.02295479,0.86686408,0.00101238,0.00000000,0.00000000,0.98530001
1.00000000,255.47994299,285.69421669,24.08138603,0.11852913,-0.01959479,0.86509722,0.00110128,0.00000000,0.00000000,0.98530001
1.00000000,255.15971110,285.77324653,24.08471655,0.09770532,-0.02631480,0.85449601,0.00127909,0.00000000,0.00000000,0.98530001
1.00000000,254.91953718,285.69421669,24.08138603,0.10811722,-0.01287478,0.84919541,0.00119019,0.00000000,0.00000000,0.98530001
1.00000000,254.43918935,285.61518684,24.07805506,0.10811722,-0.02631480,0.85626288,0.00110128,0.00000000,0.00000000,0.98530001
1.00000000,254.19901544,285.53615700,24.07472363,0.12894103,-0.03639481,0.84742855,0.00119019,0.00000000,0.00000000,0.98530001
1.00000000,253.87878356,285.45712716,24.07139173,0.10811722,-0.00951477,0.84742855,0.00092348,0.00000000,0.00000000,0.98530001
1.00000000,253.71866762,285.29906747,24.06472656,0.10811722,-0.02295479,0.84389481,0.00083458,0.00000000,0.00000000,0.98530001
1.00000000,253.63860965,285.37809732,24.06805937,0.10811722,-0.03303481,0.82975988,0.00136799,0.00000000,0.00000000,0.98530001
1.00000000,253.15826183,285.06197795,24.05472533,0.10811722,-0.01623478,0.83152675,0.00136799,0.00000000,0.00000000,0.98530001
1.00000000,252.91808792,284.90391826,24.04805554,0.09770532,-0.01959479,0.82622615,0.00110128,0.00000000,0.00000000,0.98530001
1.00000000,300.87282855,336.58945631,26.13852092,0.07688151,-0.01287478,1.01704775,0.00101238,0.00000000,0.00000000,0.98530001
1.00000000,301.11300263,336.51042640,26.13545213,0.09770532,0.00056525,1.01351402,0.00101238,0.00000000,0.00000000,0.98530001
1.00000000,301.03294460,336.58945631,26.13852092,0.10811722,-0.00279476,1.00998029,0.00119019,0.00000000,0.00000000,0.98530001
1.00000000,300.95288657,336.82654603,26.14772514,0.11852913,-0.00279476,1.02058149,0.00136799,0.00000000,0.00000000,0.98530001
1.00000000,300.87282855,336.74751613,26.14465743,0.11852913,0.00728526,1.02411522,0.00101238,0.00000000,0.00000000,0.98530001
1.00000000,300.63265447,336.58945631,26.13852092,0.10811722,0.02072528,1.03471642,0.00056787,0.00000000,0.00000000,0.98530001
1.00000000,300.55259644,336.66848622,26.14158936,0.10811722,-0.00615477,1.02058149,0.00056787,0.00000000,0.00000000,0.98530001
1.00000000,300.39248039,336.51042640,26.13545213,0.09770532,0.00728526,1.01528089,0.00092348,0.00000000,0.00000000,0.98530001
1.00000000,300.31242236,336.51042640,26.13545213,0.11852913,-0.00279476,0.99407849,0.00074567,0.00000000,0.00000000,0.98530001
1.00000000,299.99219026,336.27333668,26.12624359,0.10811722,0.00056525,0.98701102,0.00110128,0.00000000,0.00000000,0.98530001
1.00000000,299.99219026,336.19430677,26.12317336,0.07688151,0.00728526,0.97994355,0.00083458,0.00000000,0.00000000,0.98530001
1.00000000,299.83207421,336.03624696,26.11703181,0.08729341,-0.00279476,0.98171042,0.00110128,0.00000000,0.00000000,0.98530001
1.00000000,300.07224829,336.03624696,26.11703181,0.10811722,-0.00615477,0.98524415,0.00163470,0.00000000,0.00000000,0.98530001
1.00000000,300.23236434,336.03624696,26.11703181,0.12894103,0.00728526,1.00467969,0.00110128,0.00000000,0.00000000,0.98530001
1.00000000,300.31242236,336.03624696,26.11703181,0.09770532,-0.01287478,1.00821342,0.00101238,0.00000000,0.00000000,0.98530001
1.00000000,300.31242236,335.87818714,26.11088881,0.09770532,0.00392525,1.00467969,0.00101238,0.00000000,0.00000000,0.98530001
1.00000000,300.39248039,335.87818714,26.11088881,0.07688151,-0.02295479,0.99584535,0.00101238,0.00000000,0.00000000,0.98530001
1.00000000,300.63265447,335.87818714,26.11088881,0.07688151,-0.00951477,0.98877789,0.00092348,0.00000000,0.00000000,0.98530001
1.00000000,300.87282855,336.03624696,26.11703181,0.09770532,-0.01287478,0.98877789,0.00119019,0.00000000,0.00000000,0.98530001
1.00000000,301.03294460,336.19430677,26.12317336,0.11852913,0.00392525,0.97817669,0.00101238,0.00000000,0.00000000,0.98530001
1.00000000,301.19306066,336.19430677,26.12317336,0.10811722,0.00728526,0.98877789,0.00065677,0.00000000,0.00000000,0.98530001
1.00000000,301.11300263,336.27333668,26.12624359,0.13935294,0.00392525,0.99937909,0.00136799,0.00000000,0.00000000,0.98530001
1.00000000,301.11300263,336.35236659,26.12931347,0.07688151,0.00392525,1.00644655,0.00145690,0.00000000,0.00000000,0.98530001
1.00000000,301.19306066,336.74751613,26.14465743,0.11852913,0.00728526,1.01528089,0.00101238,0.00000000,0.00000000,0.98530001
1.00000000,301.03294460,336.58945631,26.13852092,0.10811722,0.00728526,1.00998029,0.00136799,0.00000000,0.00000000,0.98530001
1.00000000,345.30504883,384.00742041,27.91904530,0.07688151,-0.02295479,1.21140308,0.00127909,0.00000000,0.00000000,0.98530001
1.00000000,345.30504883,383.61227055,27.90467703,0.09770532,-0.01623478,1.22553801,0.00136799,0.00000000,0.00000000,0.98530001
1.00000000,345.30504883,383.61227055,27.90467703,0.10811722,-0.01959479,1.23437235,0.00092348,0.00000000,0.00000000,0.98530001
1.00000000,344.98481650,383.29615066,27.89317708,0.11852913,-0.02631480,1.24497355,0.00127909,0.00000000,0.00000000,0.98530001
1.00000000,344.74464225,383.13809072,27.88742533,0.10811722,-0.01623478,1.25380788,0.00127909,0.00000000,0.00000000,0.98530001
1.00000000,344.42440993,382.74294086,27.87304076,0.11852913,-0.02967480,1.25380788,0.00136799,0.00000000,0.00000000,0.98530001
1.00000000,344.18423568,382.66391089,27.87016296,0.12894103,-0.02631480,1.25380788,0.00127909,0.00000000,0.00000000,0.98530001
1.00000000,343.86400336,382.42682098,27.86152776,0.12894103,-0.02967480,1.25380788,0.00119019,0.00000000,0.00000000,0.98530001
1.00000000,343.14348063,382.18973107,27.85288988,0.13935294,-0.01623478,1.24143981,0.00119019,0.00000000,0.00000000,0.98530001
1.00000000,342.66313215,381.79458122,27.83848746,0.10811722,-0.02967480,1.23790608,0.00163470,0.00000000,0.00000000,0.98530001
1.00000000,342.02266752,381.24137143,27.81831155,0.13935294,-0.01959479,1.23967295,0.00163470,0.00000000,0.00000000,0.98530001
1.00000000,341.54231905,380.84622159,27.80389122,0.11852913,-0.01287478,1.23967295,0.00083458,0.00000000,0.00000000,0.98530001
1.00000000,340.74173827,380.45107175,27.78946341,0.11852913,-0.01959479,1.25027414,0.00136799,0.00000000,0.00000000,0.98530001
1.00000000,340.18133173,380.13495188,27.77791577,0.14976484,-0.01959479,1.24320668,0.00172361,0.00000000,0.00000000,0.98530001
1.00000000,339.54086713,379.50271214,27.75480607,0.13935294,-0.02967480,1.24674041,0.00145690,0.00000000,0.00000000,0.98530001
1.00000000,338.90040253,378.87047242,27.73167711,0.10811722,-0.01959479,1.23790608,0.00127909,0.00000000,0.00000000,0.98530001
1.00000000,338.25993793,378.08017277,27.70273875,0.11852913,-0.01287478,1.22907175,0.00136799,0.00000000,0.00000000,0.98530001
1.00000000,337.85964756,378.00114280,27.69984326,0.12894103,-0.01623478,1.22377115,0.00119019,0.00000000,0.00000000,0.98530001
1.00000000,337.45935720,377.68502294,27.68825824,0.14976484,-0.02295479,1.22907175,0.00136799,0.00000000,0.00000000,0.98530001
1.00000000,337.05906684,377.36890309,27.67666837,0.11852913,-0.01623478,1.22730488,0.00127909,0.00000000,0.00000000,0.98530001
1.00000000,336.81889262,376.73666338,27.65347405,0.09770532,-0.01959479,1.22553801,0.00145690,0.00000000,0.00000000,0.98530001
1.00000000,336.57871840,376.42054354,27.64186960,0.08729341,-0.02967480,1.22200428,0.00101238,0.00000000,0.00000000,0.98530001
1.00000000,336.89895069,376.34151357,27.63896773,0.08729341,-0.03303481,1.22377115,0.00127909,0.00000000,0.00000000,0.98530001
1.00000000,337.05906684,375.94636376,27.62445378,0.10811722,-0.03303481,1.22200428,0.00101238,0.00000000,0.00000000,0.98530001
1.00000000,337.13912491,375.86733380,27.62155007,0.09770532,-0.02295479,1.21847055,0.00092348,0.00000000,0.00000000,0.98530001
1.00000000,357.47387866,397.12639742,28.39194422,0.09770532,-0.01959479,1.27324341,0.00145690,0.00000000,0.00000000,0.98530001
1.00000000,357.71405296,397.20542741,28.39476915,0.09770532,-0.01623478,1.27324341,0.00127909,0.00000000,0.00000000,0.98530001
1.00000000,358.19440156,397.60057737,28.40888955,0.10811722,-0.01623478,1.28737834,0.00110128,0.00000000,0.00000000,0.98530001
1.00000000,358.51463396,398.07475733,28.42582478,0.11852913,-0.02967480,1.28031088,0.00145690,0.00000000,0.00000000,0.98530001
1.00000000,358.59469206,398.62796728,28.44556980,0.12894103,-0.02967480,1.28737834,0.00163470,0.00000000,0.00000000,0.98530001
1.00000000,359.07504066,398.94408725,28.45684652,0.09770532,-0.00615477,1.29091208,0.00101238,0.00000000,0.00000000,0.98530001
1.00000000,359.07504066,399.33923722,28.47093614,0.10811722,-0.02295479,1.29621267,0.00127909,0.00000000,0.00000000,0.98530001
1.00000000,359.23515686,400.12953717,28.49909447,0.07688151,-0.01623478,1.29444581,0.00119019,0.00000000,0.00000000,0.98530001
1.00000000,359.39527307,400.28759716,28.50472280,0.12894103,-0.02967480,1.28207774,0.00110128,0.00000000,0.00000000,0.98530001
1.00000000,359.47533117,400.76177714,28.52160113,0.11852913,-0.01959479,1.28737834,0.00101238,0.00000000,0.00000000,0.98530001
1.00000000,359.55538927,401.15692712,28.53565877,0.13935294,-0.02295479,1.28031088,0.00136799,0.00000000,0.00000000,0.98530001
1.00000000,359.71550547,401.39401712,28.54409004,0.09770532,-0.02631480,1.27147654,0.00101238,0.00000000,0.00000000,0.98530001
1.00000000,359.79556358,401.55207711,28.54970950,0.09770532,0.00392525,1.27324341,0.00127909,0.00000000,0.00000000,0.98530001
1.00000000,359.87562168,402.02625710,28.56656124,0.11852913,-0.01287478,1.28207774,0.00127909,0.00000000,0.00000000,0.98530001
1.00000000,360.03573788,402.42140709,28.58059677,0.11852913,-0.02631480,1.26794281,0.00110128,0.00000000,0.00000000,0.98530001
1.00000000,360.11579598,402.97461709,28.60023495,0.10811722,-0.02295479,1.27501028,0.00110128,0.00000000,0.00000000,0.98530001
1.00000000,360.11579598,403.52782709,28.61985964,0.10811722,-0.01959479,1.26440908,0.00119019,0.00000000,0.00000000,0.98530001
1.00000000,360.35597029,403.44879708,28.61705694,0.10811722,-0.02631480,1.24850728,0.00136799,0.00000000,0.00000000,0.98530001
1.00000000,360.43602839,403.68588709,28.62546423,0.10811722,-0.03303481,1.24674041,0.00119019,0.00000000,0.00000000,0.98530001
1.00000000,360.51608650,404.00200709,28.63667011,0.11852913,-0.02631480,1.24674041,0.00127909,0.00000000,0.00000000,0.98530001
1.00000000,360.67620270,404.47618710,28.65347071,0.10811722,-0.03303481,1.24850728,0.00101238,0.00000000,0.00000000,0.98530001
1.00000000,360.91637701,404.39715710,28.65067129,0.10811722,-0.01959479,1.25027414,0.00127909,0.00000000,0.00000000,0.98530001
1.00000000,360.75626081,404.71327710,28.66186732,0.10811722,-0.01623478,1.24674041,0.00136799,0.00000000,0.00000000,0.98530001
1.00000000,360.91637701,404.95036711,28.67026147,0.07688151,-0.03303481,1.24497355,0.00119019,0.00000000,0.00000000,0.98530001
1.00000000,361.07649322,405.42454713,28.68704240,0.11852913,-0.02631480,1.24320668,0.00181251,0.00000000,0.00000000,0.98530001
