%Sampling Frequency (Hz): 5000
%Filter Frequency (Hz): 1000
%Air Density (kg/m^3):  951.464088E-3
%Port Number, Selector Pressure {P#-Pinf} (Pa), Airspeed Dynamic {qinf} (Pa),Calc Free Stream Velocity {Vinf} (m/s), Angle of Attack (deg), Normal (N), Axial (N), Pitching (Nm), BLP X (mm), BLP Y (mm), Air Density (kg/m^3)
1.00000000,339.76999165,319.19614372,25.90285385,-0.16395749,60.69910141,-28.02308491,0.50182529,0.00000000,0.00000000,0.95146409
1.00000000,340.09022395,319.11711383,25.89964701,-0.15354591,60.69910141,-28.02308491,0.50275865,0.00000000,0.00000000,0.95146409
1.00000000,339.93010780,319.11711383,25.89964701,-0.16395749,60.69910141,-28.02308491,0.50435870,0.00000000,0.00000000,0.95146409
1.00000000,339.85004972,319.11711383,25.89964701,-0.11189956,60.69910141,-28.02308491,0.50444759,0.00000000,0.00000000,0.95146409
1.00000000,339.36970127,319.03808395,25.89643976,-0.13272274,60.69910141,-28.02308491,0.50258086,0.00000000,0.00000000,0.95146409
1.00000000,338.96941090,319.03808395,25.89643976,-0.14313432,60.69910141,-28.02308491,0.50293643,0.00000000,0.00000000,0.95146409
1.00000000,338.64917860,318.95905406,25.89323212,-0.17436908,60.69910141,-28.02308491,0.50591430,0.00000000,0.00000000,0.95146409
1.00000000,338.32894631,319.03808395,25.89643976,-0.12231115,60.69910141,-28.02308491,0.50746990,0.00000000,0.00000000,0.95146409
1.00000000,338.00871402,319.27517360,25.90606030,-0.13272274,60.69910141,-28.02308491,0.50809214,0.00000000,0.00000000,0.95146409
1.00000000,337.76853980,319.27517360,25.90606030,-0.13272274,60.69910141,-28.02308491,0.50902550,0.00000000,0.00000000,0.95146409
1.00000000,337.68848172,319.19614372,25.90285385,-0.15354591,60.69910141,-28.02308491,0.51053666,0.00000000,0.00000000,0.95146409
1.00000000,337.60842365,318.95905406,25.89323212,-0.15354591,60.69910141,-28.02308491,0.51107001,0.00000000,0.00000000,0.95146409
1.00000000,337.60842365,318.72196441,25.88360681,-0.14313432,60.69910141,-28.02308491,0.51195893,0.00000000,0.00000000,0.95146409
1.00000000,337.92865594,318.64293453,25.88039758,-0.15354591,60.69910141,-28.02308491,0.51355898,0.00000000,0.00000000,0.95146409
1.00000000,338.24888824,318.64293453,25.88039758,-0.14313432,60.69910141,-28.02308491,0.51324786,0.00000000,0.00000000,0.95146409
1.00000000,338.72923668,318.80099429,25.88681565,-0.14313432,60.69910141,-28.02308491,0.51258117,0.00000000,0.00000000,0.95146409
1.00000000,368.51084744,346.46146013,26.98648138,-0.17436908,60.69910141,-25.66449471,0.50689211,0.00000000,0.00000000,0.95146409
1.00000000,368.27067310,346.69854989,26.99571346,-0.16395749,60.69910141,-25.66626144,0.50658099,0.00000000,0.00000000,0.95146409
1.00000000,368.11055687,346.61951997,26.99263645,-0.19519225,60.69910141,-25.66361135,0.50578096,0.00000000,0.00000000,0.95146409
1.00000000,368.11055687,346.61951997,26.99263645,-0.19519225,60.69910141,-25.69982922,0.50564762,0.00000000,0.00000000,0.95146409
1.00000000,367.79032442,346.93563966,27.00494239,-0.19519225,60.69910141,-25.76431472,0.50524761,0.00000000,0.00000000,0.95146409
1.00000000,367.63020820,346.46146013,26.98648138,-0.17436908,60.69910141,-25.78728216,0.50546984,0.00000000,0.00000000,0.95146409
1.00000000,367.79032442,346.38243021,26.98340331,-0.17436908,60.69910141,-25.77668180,0.50609208,0.00000000,0.00000000,0.95146409
1.00000000,367.71026631,346.46146013,26.98648138,-0.20560384,60.69910141,-25.73958055,0.50693655,0.00000000,0.00000000,0.95146409
1.00000000,367.87038253,346.69854989,26.99571346,-0.17436908,60.69910141,-25.69806250,0.50849215,0.00000000,0.00000000,0.95146409
1.00000000,367.71026631,346.85660974,27.00186643,-0.17436908,60.69910141,-25.67244498,0.50982553,0.00000000,0.00000000,0.95146409
1.00000000,367.63020820,346.54049005,26.98955909,-0.17436908,60.69910141,-25.69452904,0.51302563,0.00000000,0.00000000,0.95146409
1.00000000,367.63020820,346.54049005,26.98955909,-0.18478067,60.69910141,-25.75106427,0.51591460,0.00000000,0.00000000,0.95146409
1.00000000,368.03049876,346.61951997,26.99263645,-0.19519225,60.69910141,-25.80053260,0.51653685,0.00000000,0.00000000,0.95146409
1.00000000,368.35073121,346.85660974,27.00186643,-0.17436908,60.69910141,-25.80671615,0.51653685,0.00000000,0.00000000,0.95146409
1.00000000,368.51084744,346.93563966,27.00494239,-0.18478067,60.69910141,-25.80759951,0.51653685,0.00000000,0.00000000,0.95146409
1.00000000,368.83107989,346.85660974,27.00186643,-0.18478067,60.69910141,-25.80406606,0.51582571,0.00000000,0.00000000,0.95146409
1.00000000,368.99119612,346.69854989,26.99571346,-0.19519225,60.69910141,-25.81024960,0.51542570,0.00000000,0.00000000,0.95146409
1.00000000,368.59090555,346.77757981,26.99879012,-0.18478067,60.69910141,-25.81201633,0.51458123,0.00000000,0.00000000,0.95146409
1.00000000,368.51084744,346.46146013,26.98648138,-0.17436908,60.69910141,-25.79434906,0.51515903,0.00000000,0.00000000,0.95146409
1.00000000,368.27067310,346.61951997,26.99263645,-0.17436908,60.69910141,-25.78109861,0.51693686,0.00000000,0.00000000,0.95146409
1.00000000,367.87038253,346.54049005,26.98955909,-0.18478067,60.69910141,-25.75813117,0.51751465,0.00000000,0.00000000,0.95146409
1.00000000,367.71026631,346.46146013,26.98648138,-0.21601542,60.69910141,-25.75901454,0.51640351,0.00000000,0.00000000,0.95146409
1.00000000,367.47009197,346.85660974,27.00186643,-0.17436908,60.69910141,-25.75724781,0.51573682,0.00000000,0.00000000,0.95146409
1.00000000,366.98974331,347.01466958,27.00801800,-0.17436908,60.69910141,-25.78286534,0.51635906,0.00000000,0.00000000,0.95146409
1.00000000,366.34927842,346.61951997,26.99263645,-0.18478067,60.69910141,-25.80141597,0.51613683,0.00000000,0.00000000,0.95146409
